Prow	Ppos	Dia_20	Gkva_10	Gkva_20	Hjd_20	Hjd_3	Host_10	Klyk_10	Klyk_20	Lev_3	Planta	Rad	Rak_10	Rak_20	Ruta	Sortnr	Vit_20	Vit_3	Origin	Trial
21	15	7	1	5	12.1	84	4	2	2	1	5	1	4	5	12	10	2	3	Sweden	F627
22	11	14.7	1	5	17.3	106	4	1	1	1	1	2	3	3	12	10	3	3	Sweden	F627
22	12	7.4	1	5	12.5	117	2	0	1	1	2	2	2	5	12	10	3	2	Sweden	F627
22	13	10.7	9	5	15.2	45	5	0	0	1	3	2	1	5	12	10	3	3	Sweden	F627
22	14	14.5	1	5	18.2	76	4	1	1	1	4	2	2	5	12	10	3	3	Sweden	F627
22	15	NA	NA	NA	NA	74	NA	NA	NA	1	5	2	NA	NA	12	10	0	3	Sweden	F627
23	11	16.5	5	5	17.7	86	3	0	2	1	1	3	2	5	12	10	3	2	Sweden	F627
23	12	NA	1	NA	NA	109	5	0	NA	1	2	3	2	NA	12	10	0	2	Sweden	F627
23	13	9.6	1	5	14	117	4	2	3	1	3	3	3	5	12	10	3	3	Sweden	F627
23	14	10.2	1	5	17.5	94	4	0	1	1	4	3	2	5	12	10	3	3	Sweden	F627
23	15	14.8	1	5	18.8	107	4	1	2	1	5	3	2	5	12	10	3	3	Sweden	F627
24	11	12.9	1	5	15.8	106	5	1	3	1	1	4	2	5	12	10	3	3	Sweden	F627
24	12	NA	NA	NA	NA	80	NA	NA	NA	1	2	4	NA	NA	12	10	0	1	Sweden	F627
24	13	NA	NA	NA	NA	NA	NA	NA	NA	0	3	4	NA	NA	12	10	0	0	Sweden	F627
24	14	16.1	7	5	18.9	83	5	0	1	1	4	4	2	5	12	10	3	2	Sweden	F627
24	15	NA	NA	NA	NA	72	NA	NA	NA	1	5	4	NA	NA	12	10	0	1	Sweden	F627
25	11	NA	NA	NA	NA	100	NA	NA	NA	1	1	5	NA	NA	12	10	0	3	Sweden	F627
25	12	9.6	1	5	13.5	82	4	1	2	1	2	5	2	5	12	10	3	3	Sweden	F627
25	13	14.9	5	5	17.4	104	3	1	1	1	3	5	3	5	12	10	3	3	Sweden	F627
25	14	11.5	7	5	15.8	104	4	0	0	1	4	5	1	5	12	10	3	3	Sweden	F627
25	15	13	1	5	18.1	99	4	0	1	1	5	5	3	5	12	10	3	3	Sweden	F627
6	16	NA	NA	NA	NA	81	NA	NA	NA	1	1	1	NA	NA	13	3	0	3	Finland	F627
6	17	NA	NA	NA	NA	72	NA	NA	NA	1	2	1	NA	NA	13	3	0	3	Finland	F627
6	18	8.6	9	5	12.1	71	1	0	1	1	3	1	1	5	13	3	3	3	Finland	F627
6	19	4.9	7	5	8.9	75	1	1	0	1	4	1	2	5	13	3	3	3	Finland	F627
6	20	NA	NA	NA	NA	NA	NA	NA	NA	0	5	1	NA	NA	13	3	0	0	Finland	F627
7	16	7	1	5	10.8	96	1	0	2	1	1	2	2	5	13	3	3	3	Finland	F627
7	17	10.9	1	5	14	146	2	1	1	1	2	2	3	5	13	3	3	3	Finland	F627
7	18	3.8	7	5	6	69	1	1	1	1	3	2	4	5	13	3	2	3	Finland	F627
7	19	8.7	7	5	12.3	91	1	1	1	1	4	2	4	5	13	3	3	3	Finland	F627
7	20	12.1	1	5	15.3	122	1	2	2	1	5	2	3	5	13	3	3	3	Finland	F627
8	16	4.9	9	5	10	107	1	0	0	1	1	3	2	5	13	3	3	3	Finland	F627
8	17	8.2	1	5	12.9	94	1	1	1	1	2	3	2	5	13	3	3	3	Finland	F627
8	18	8.2	7	5	12.6	95	2	0	0	1	3	3	3	5	13	3	3	3	Finland	F627
8	19	8	9	5	12.9	78	1	0	0	1	4	3	1	5	13	3	3	3	Finland	F627
8	20	7.4	9	5	13.5	54	1	0	1	1	5	3	2	5	13	3	3	3	Finland	F627
9	16	8.8	7	5	13.4	98	1	1	0	1	1	4	3	5	13	3	3	3	Finland	F627
9	17	6.4	1	5	NA	95	1	0	3	1	2	4	2	5	13	3	3	3	Finland	F627
9	18	9.8	5	5	13.5	92	1	0	1	1	3	4	3	5	13	3	3	3	Finland	F627
9	19	11.2	1	5	16.7	124	1	0	0	1	4	4	1	6	13	3	3	3	Finland	F627
9	20	6.8	7	5	10	93	1	0	0	1	5	4	2	5	13	3	3	3	Finland	F627
10	16	6.8	9	5	11.9	60	1	0	0	1	1	5	2	5	13	3	3	3	Finland	F627
10	17	10.7	1	5	14.1	100	1	0	0	1	2	5	1	5	13	3	3	3	Finland	F627
10	18	10.5	1	5	14.2	94	1	0	2	1	3	5	1	5	13	3	3	3	Finland	F627
10	19	12.5	7	5	16.2	61	2	0	0	1	4	5	2	5	13	3	3	3	Finland	F627
10	20	9.5	5	5	14.4	90	1	0	0	1	5	5	3	5	13	3	3	3	Finland	F627
11	16	14	5	5	13.8	78	2	0	2	1	1	1	1	5	14	148	3	3	Sweden	F627
11	17	10.9	5	5	12.4	98	1	0	1	1	2	1	2	5	14	147	3	3	Sweden	F627
11	18	6.5	9	5	11.3	75	1	0	1	1	3	1	2	5	14	147	3	3	Sweden	F627
11	19	10.3	7	5	14.8	82	1	1	3	1	4	1	3	5	14	142	3	3	Sweden	F627
11	20	NA	5	NA	NA	90	1	2	NA	1	5	1	5	NA	14	144	0	3	Sweden	F627
12	16	9.5	1	5	13.4	122	2	1	2	1	1	2	3	5	14	148	3	3	Sweden	F627
12	17	NA	NA	NA	NA	NA	NA	NA	NA	0	2	2	NA	NA	14	149	0	0	Sweden	F627
12	18	10.2	1	5	12	87	1	1	3	1	3	2	2	5	14	142	3	3	Sweden	F627
12	19	4.8	1	5	8	78	1	1	1	1	4	2	3	5	14	146	3	3	Sweden	F627
12	20	7.3	1	5	12.9	83	1	1	2	1	5	2	3	5	14	145	3	3	Sweden	F627
13	16	8.5	1	5	10.5	83	1	1	4	1	1	3	3	5	14	143	3	3	Sweden	F627
13	17	8	1	5	11	52	1	1	1	1	2	3	2	5	14	147	3	2	Sweden	F627
13	18	9.3	5	5	11.1	96	1	2	3	1	3	3	3	5	14	145	3	3	Sweden	F627
13	19	12.2	5	3	13.6	92	1	0	2	1	4	3	1	5	14	140	3	3	Sweden	F627
13	20	7.3	7	5	12.5	87	1	1	1	1	5	3	3	5	14	148	3	3	Sweden	F627
14	16	8.1	5	5	9	103	1	1	0	1	1	4	4	5	14	149	3	3	Sweden	F627
14	17	9.3	1	5	11.5	69	1	0	1	1	2	4	3	5	14	142	3	3	Sweden	F627
14	18	10.9	5	5	10.8	91	1	1	1	1	3	4	3	5	14	147	3	3	Sweden	F627
14	19	NA	NA	NA	NA	90	NA	NA	NA	1	4	4	NA	NA	14	140	0	3	Sweden	F627
14	20	NA	1	NA	NA	84	1	1	NA	1	5	4	3	NA	14	149	0	3	Sweden	F627
15	16	9	7	5	13	72	1	2	2	1	1	5	3	5	14	146	3	3	Sweden	F627
15	17	NA	NA	NA	NA	51	NA	NA	NA	1	2	5	NA	NA	14	145	0	1	Sweden	F627
15	18	11.3	1	5	12.9	95	1	1	2	1	3	5	2	5	14	144	3	3	Sweden	F627
15	19	8.3	1	5	9.2	100	1	0	2	1	4	5	3	5	14	143	3	3	Sweden	F627
15	20	6.6	1	5	8.1	74	1	0	2	1	5	5	4	5	14	143	3	3	Sweden	F627
16	16	9.5	1	5	14.1	68	1	1	1	1	1	1	3	5	15	2	3	3	Finland	F627
16	17	10.5	1	5	13.9	77	1	1	0	1	2	1	2	5	15	2	3	3	Finland	F627
16	18	7.6	1	5	12.8	77	1	1	4	1	3	1	3	5	15	2	2	3	Finland	F627
16	19	12.1	1	5	16.4	112	2	0	0	1	4	1	2	5	15	2	3	3	Finland	F627
16	20	14.6	1	5	16	91	2	1	2	1	5	1	2	5	15	2	3	3	Finland	F627
17	16	12.7	1	5	15.4	90	2	0	0	1	1	2	2	5	15	2	3	2	Finland	F627
17	17	10.7	1	5	15.2	111	1	0	0	1	2	2	3	5	15	2	3	3	Finland	F627
17	18	16.5	1	5	17.9	113	2	1	1	1	3	2	1	5	15	2	3	3	Finland	F627
17	19	9	7	5	15.8	75	1	0	0	1	4	2	4	5	15	2	3	3	Finland	F627
17	20	6.8	1	5	10.1	94	1	0	2	1	5	2	4	5	15	2	3	3	Finland	F627
18	16	4.8	9	5	10.7	56	1	0	0	1	1	3	2	5	15	2	3	2	Finland	F627
18	17	5.2	9	5	10.1	72	1	1	1	1	2	3	2	5	15	2	2	3	Finland	F627
18	18	11.5	1	5	17.2	71	1	0	2	1	3	3	3	5	15	2	3	3	Finland	F627
18	19	NA	9	NA	NA	60	1	0	NA	1	4	3	3	NA	15	2	0	1	Finland	F627
18	20	7.3	7	5	16	61	1	0	0	1	5	3	1	5	15	2	3	3	Finland	F627
19	16	8.6	9	5	13.8	81	1	1	0	1	1	4	2	5	15	2	3	3	Finland	F627
19	17	9.3	7	5	15.5	67	1	1	3	1	2	4	3	5	15	2	3	3	Finland	F627
19	18	NA	NA	NA	NA	NA	NA	NA	NA	0	3	4	NA	NA	15	2	0	0	Finland	F627
19	19	19.9	5	5	18.7	106	2	1	1	1	4	4	3	5	15	2	3	3	Finland	F627
19	20	6.2	9	5	10.8	72	1	0	1	1	5	4	2	5	15	2	2	3	Finland	F627
20	16	NA	9	NA	NA	81	1	1	NA	1	1	5	3	NA	15	2	0	3	Finland	F627
20	17	NA	NA	NA	NA	NA	NA	NA	NA	0	2	5	NA	NA	15	2	0	0	Finland	F627
20	18	8.2	1	5	12.8	56	1	1	2	1	3	5	3	5	15	2	3	3	Finland	F627
20	19	NA	NA	NA	NA	NA	NA	NA	NA	0	4	5	NA	NA	15	2	0	0	Finland	F627
20	20	14.3	5	5	14.9	106	1	1	0	1	5	5	2	5	15	2	3	3	Finland	F627
21	16	14.1	1	5	16.8	80	2	1	0	1	1	1	2	5	16	114	3	3	Sweden	F627
21	17	5.5	7	5	9	40	1	1	1	1	2	1	4	5	16	110	3	3	Sweden	F627
21	18	8	7	5	13.5	109	1	1	2	1	3	1	2	5	16	119	3	3	Sweden	F627
21	19	NA	NA	NA	NA	NA	NA	NA	NA	0	4	1	NA	NA	16	112	0	0	Sweden	F627
21	20	11.8	1	5	13.6	71	1	0	1	1	5	1	3	5	16	113	3	3	Sweden	F627
22	16	12	7	5	15.8	112	2	1	1	1	1	2	2	5	16	115	3	3	Sweden	F627
22	17	NA	7	NA	NA	96	1	2	NA	1	2	2	3	NA	16	111	0	3	Sweden	F627
22	18	10.5	1	5	14.8	83	2	2	2	1	3	2	3	5	16	113	3	3	Sweden	F627
22	19	13.7	5	5	15.4	75	2	2	2	1	4	2	3	5	16	114	3	3	Sweden	F627
22	20	NA	9	NA	NA	104	1	1	NA	1	5	2	3	NA	16	113	0	3	Sweden	F627
23	16	9.6	5	5	15.1	65	1	0	1	1	1	3	3	5	16	118	3	3	Sweden	F627
23	17	NA	1	NA	NA	64	1	1	NA	1	2	3	4	NA	16	111	0	3	Sweden	F627
23	18	10.5	7	5	15.7	61	2	0	0	1	3	3	2	5	16	114	3	3	Sweden	F627
23	19	NA	NA	NA	NA	59	NA	NA	NA	1	4	3	NA	NA	16	116	0	3	Sweden	F627
23	20	15.1	5	5	15.1	91	3	1	0	1	5	3	3	5	16	112	3	3	Sweden	F627
24	16	9.3	9	5	14	95	2	1	3	1	1	4	2	5	16	118	3	3	Sweden	F627
24	17	12.6	1	5	15	92	2	2	1	1	2	4	3	5	16	111	3	3	Sweden	F627
24	18	NA	NA	NA	NA	79	NA	NA	NA	1	3	4	NA	NA	16	117	0	3	Sweden	F627
24	19	13.1	7	5	17	80	2	1	3	1	4	4	3	5	16	110	3	3	Sweden	F627
24	20	9.3	1	5	12.4	73	1	2	3	1	5	4	3	5	16	110	3	3	Sweden	F627
25	16	12.4	7	5	15	102	2	0	0	1	1	5	1	5	16	119	2	3	Sweden	F627
25	17	8.4	1	5	13.4	84	1	1	2	1	2	5	3	5	16	115	3	3	Sweden	F627
25	18	9.8	1	5	13.1	55	2	1	0	1	3	5	3	5	16	110	3	3	Sweden	F627
25	19	11.1	5	5	14.4	68	1	1	2	1	4	5	3	5	16	110	3	3	Sweden	F627
25	20	8.7	7	5	14.8	82	2	0	0	1	5	5	1	5	16	117	3	3	Sweden	F627
6	21	3.4	1	5	4.3	86	1	1	2	1	1	1	3	5	17	122	2	3	Sweden	F627
6	22	5.3	7	5	9.4	69	1	0	0	1	2	1	2	5	17	125	3	3	Sweden	F627
6	23	9.5	7	5	13.2	102	1	2	0	1	3	1	3	5	17	126	3	3	Sweden	F627
6	24	8	7	5	11.9	94	1	1	0	1	4	1	3	5	17	123	3	3	Sweden	F627
6	25	7.1	1	5	10.9	110	1	1	1	1	5	1	2	5	17	129	2	3	Sweden	F627
7	21	NA	7	NA	NA	91	1	0	NA	1	1	2	3	NA	17	120	0	3	Sweden	F627
7	22	12.8	7	5	15.8	117	1	2	2	1	2	2	3	5	17	128	3	3	Sweden	F627
7	23	7.4	7	5	12.5	102	1	1	0	1	3	2	3	5	17	121	3	3	Sweden	F627
7	24	16.3	1	5	15.8	138	2	0	0	1	4	2	1	5	17	127	3	3	Sweden	F627
7	25	NA	NA	NA	NA	105	NA	NA	NA	1	5	2	NA	NA	17	120	0	3	Sweden	F627
8	21	10.8	9	5	15	100	2	0	0	1	1	3	1	7	17	127	3	3	Sweden	F627
8	22	11.8	1	5	13.1	118	2	1	0	1	2	3	2	5	17	127	3	3	Sweden	F627
8	23	7	7	5	11.5	90	1	1	2	1	3	3	3	5	17	129	3	3	Sweden	F627
8	24	10.1	1	5	13.2	94	1	0	0	1	4	3	2	5	17	122	3	3	Sweden	F627
8	25	9	1	5	14	112	1	0	2	1	5	3	2	5	17	129	3	3	Sweden	F627
9	21	NA	7	NA	NA	80	1	1	NA	1	1	4	2	NA	17	120	0	3	Sweden	F627
9	22	NA	NA	NA	NA	99	NA	NA	NA	1	2	4	NA	NA	17	125	0	3	Sweden	F627
9	23	12.1	7	5	15.3	104	1	1	2	1	3	4	3	5	17	121	3	3	Sweden	F627
9	24	6.1	1	5	10.7	78	1	1	2	1	4	4	3	5	17	123	3	3	Sweden	F627
9	25	NA	9	NA	NA	94	1	1	NA	1	5	4	2	NA	17	122	0	3	Sweden	F627
10	21	7.6	9	5	12	91	1	1	1	1	1	5	2	5	17	124	3	3	Sweden	F627
10	22	7.9	1	5	10.7	108	1	0	1	1	2	5	1	5	17	124	3	3	Sweden	F627
10	23	12.1	5	5	15.2	98	2	1	0	1	3	5	3	5	17	125	3	3	Sweden	F627
10	24	10.9	7	5	14.8	132	1	0	0	1	4	5	2	5	17	128	3	3	Sweden	F627
10	25	8	1	5	12.7	116	1	1	1	1	5	5	2	5	17	128	3	3	Sweden	F627
11	21	15.8	5	3	16.2	84	1	0	1	1	1	1	3	5	18	7	3	3	Sweden	F627
11	22	8.3	5	5	13.9	103	1	1	0	1	2	1	3	5	18	7	3	3	Sweden	F627
11	23	6	7	5	10.4	93	1	1	1	1	3	1	3	5	18	7	2	3	Sweden	F627
11	24	9.9	7	5	13.9	86	2	1	1	1	4	1	2	5	18	7	3	3	Sweden	F627
11	25	11.3	5	5	14.3	89	2	0	1	1	5	1	2	5	18	7	3	3	Sweden	F627
12	21	11	1	5	15.5	106	2	0	0	1	1	2	3	5	18	7	3	3	Sweden	F627
12	22	10.1	1	5	14.1	89	1	1	1	1	2	2	3	5	18	7	3	3	Sweden	F627
12	23	11	1	5	14.4	95	1	0	1	1	3	2	2	5	18	7	3	3	Sweden	F627
12	24	NA	7	NA	NA	102	1	1	NA	1	4	2	4	NA	18	7	0	3	Sweden	F627
12	25	9	1	5	13.3	93	1	0	0	1	5	2	3	5	18	7	3	3	Sweden	F627
13	21	15.8	7	5	17.3	86	2	0	0	1	1	3	1	5	18	7	3	3	Sweden	F627
13	22	7.9	1	5	14	70	1	1	2	1	2	3	3	5	18	7	3	3	Sweden	F627
13	23	15.7	1	5	16.4	104	3	1	3	1	3	3	2	5	18	7	3	3	Sweden	F627
13	24	6.8	1	5	9.7	80	2	1	2	1	4	3	3	5	18	7	3	3	Sweden	F627
13	25	4.3	7	5	7.3	56	1	0	1	1	5	3	2	5	18	7	2	2	Sweden	F627
14	21	4.5	1	5	7	72	1	0	1	1	1	4	3	5	18	7	2	3	Sweden	F627
14	22	11.2	1	5	14.2	75	2	0	0	1	2	4	3	5	18	7	3	3	Sweden	F627
14	23	8.9	9	5	13.7	84	2	0	0	1	3	4	2	5	18	7	3	3	Sweden	F627
14	24	9.7	7	5	13	87	2	2	3	1	4	4	3	5	18	7	3	3	Sweden	F627
14	25	NA	1	NA	NA	62	2	1	NA	1	5	4	4	NA	18	7	0	3	Sweden	F627
15	21	NA	1	NA	NA	76	1	1	NA	1	1	5	5	NA	18	7	0	3	Sweden	F627
15	22	10.8	1	5	14	90	1	0	1	1	2	5	4	4	18	7	3	3	Sweden	F627
15	23	8.1	1	5	12.1	85	1	1	1	1	3	5	3	5	18	7	3	3	Sweden	F627
15	24	4.6	7	5	7.1	74	1	0	1	1	4	5	3	5	18	7	2	3	Sweden	F627
15	25	9.3	7	5	12.7	59	2	1	1	1	5	5	4	5	18	7	3	3	Sweden	F627
16	21	12.1	9	5	15.3	82	1	0	0	1	1	1	2	5	19	1	3	3	Finland	F627
16	22	5.6	7	5	9.4	60	1	1	0	1	2	1	2	5	19	1	3	3	Finland	F627
16	23	11	7	5	15.1	106	1	0	1	1	3	1	2	5	19	1	3	3	Finland	F627
16	24	11.6	1	5	15.2	99	2	0	1	1	4	1	2	5	19	1	3	3	Finland	F627
16	25	14.4	1	5	16.3	111	1	1	1	1	5	1	3	5	19	1	3	3	Finland	F627
17	21	12.5	1	5	15.9	116	2	0	0	1	1	2	2	5	19	1	3	3	Finland	F627
17	22	14.8	1	5	16.1	108	2	0	0	1	2	2	3	5	19	1	3	3	Finland	F627
17	23	13.2	5	5	15.1	80	3	0	0	1	3	2	2	5	19	1	3	3	Finland	F627
17	24	8.4	7	5	13.1	84	1	1	1	1	4	2	3	5	19	1	3	3	Finland	F627
17	25	11.3	7	5	15.5	80	2	0	0	1	5	2	2	5	19	1	3	2	Finland	F627
18	21	10.9	7	5	14.8	80	1	0	1	1	1	3	2	5	19	1	3	3	Finland	F627
18	22	10.1	1	5	15	96	2	0	1	1	2	3	3	5	19	1	3	3	Finland	F627
18	23	8.2	7	5	12.8	79	1	1	0	1	3	3	2	5	19	1	3	2	Finland	F627
18	24	12.3	1	5	16.4	66	2	1	2	1	4	3	3	5	19	1	3	3	Finland	F627
18	25	13.3	7	5	15.9	98	1	1	2	1	5	3	3	5	19	1	3	3	Finland	F627
19	21	13.7	1	5	18.8	82	2	1	1	1	1	4	3	5	19	1	3	3	Finland	F627
19	22	13.2	1	5	16	86	3	0	1	1	2	4	2	5	19	1	3	3	Finland	F627
19	23	11.4	1	5	15.8	82	3	2	3	1	3	4	3	5	19	1	3	3	Finland	F627
19	24	14	1	5	17.4	74	2	1	3	1	4	4	3	5	19	1	3	3	Finland	F627
19	25	13.7	1	5	15.9	127	1	0	1	1	5	4	1	5	19	1	3	3	Finland	F627
20	21	14.5	1	5	16.5	93	1	1	0	1	1	5	3	5	19	1	3	3	Finland	F627
20	22	15.4	1	5	17.3	66	1	0	0	1	2	5	3	5	19	1	3	3	Finland	F627
20	23	NA	NA	NA	NA	NA	NA	NA	NA	0	3	5	NA	NA	19	1	0	0	Finland	F627
20	24	NA	NA	NA	NA	NA	NA	NA	NA	0	4	5	NA	NA	19	1	0	0	Finland	F627
20	25	17	5	5	17.5	84	2	0	2	1	5	5	2	5	19	1	3	3	Finland	F627
21	21	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	NA	NA	20	6	0	0	Finland	F627
21	22	5.6	9	5	9.2	63	1	1	0	1	2	1	2	5	20	6	3	2	Finland	F627
21	23	8.8	1	5	11	57	1	1	2	1	3	1	4	5	20	6	3	2	Finland	F627
21	24	7.3	1	5	10.7	78	1	1	2	1	4	1	3	5	20	6	3	3	Finland	F627
21	25	7.8	1	5	9.1	54	1	1	1	1	5	1	3	5	20	6	3	3	Finland	F627
22	21	8.4	5	5	11.5	71	1	0	0	1	1	2	3	5	20	6	3	3	Finland	F627
22	22	16.5	5	5	14.7	81	1	1	3	1	2	2	2	5	20	6	3	3	Finland	F627
22	23	9.9	5	5	12.7	60	1	0	0	1	3	2	1	5	20	6	3	3	Finland	F627
22	24	7	1	5	10.8	57	1	0	1	1	4	2	3	5	20	6	3	3	Finland	F627
22	25	5	1	5	8.5	56	1	0	1	1	5	2	3	5	20	6	3	2	Finland	F627
23	21	NA	NA	NA	NA	45	NA	NA	NA	1	1	3	NA	NA	20	6	0	1	Finland	F627
23	22	NA	NA	NA	NA	NA	NA	NA	NA	0	2	3	NA	NA	20	6	0	0	Finland	F627
23	23	3.5	7	5	7.1	77	1	0	2	1	3	3	2	5	20	6	2	3	Finland	F627
23	24	10.2	5	5	12.8	71	1	2	0	1	4	3	4	5	20	6	3	3	Finland	F627
23	25	8.8	7	5	14.4	92	1	0	0	1	5	3	1	5	20	6	3	3	Finland	F627
24	21	11.3	1	5	12.5	71	1	1	1	1	1	4	3	5	20	6	3	3	Finland	F627
24	22	7.9	7	5	8.4	59	1	0	0	1	2	4	2	5	20	6	3	3	Finland	F627
24	23	9.8	1	5	13.3	50	1	0	2	1	3	4	2	5	20	6	3	3	Finland	F627
24	24	11.2	9	5	14.2	69	1	1	1	1	4	4	3	5	20	6	3	3	Finland	F627
24	25	11.2	1	5	15.7	90	1	1	2	1	5	4	3	5	20	6	3	3	Finland	F627
25	21	8.7	7	5	9.6	48	1	2	3	1	1	5	4	5	20	6	3	3	Finland	F627
25	22	11.9	1	5	13.4	57	1	0	1	1	2	5	3	5	20	6	3	3	Finland	F627
25	23	10.3	7	5	12.4	84	1	0	0	1	3	5	3	5	20	6	3	3	Finland	F627
25	24	9.5	1	5	12.5	80	1	0	1	1	4	5	2	5	20	6	3	3	Finland	F627
25	25	7.7	9	5	13	63	1	1	0	1	5	5	3	5	20	6	3	3	Finland	F627
1	26	13.7	1	5	16	124	3	1	0	1	1	1	3	5	21	4	3	3	Finland	F627
1	27	12.5	7	5	15	109	1	0	0	1	2	1	2	5	21	4	3	3	Finland	F627
1	28	8.4	7	5	12.7	89	2	0	0	1	3	1	2	5	21	4	3	3	Finland	F627
1	29	10.2	1	5	12.4	85	1	0	1	1	4	1	3	4	21	4	3	3	Finland	F627
1	30	15.7	5	5	14.8	128	3	1	1	1	5	1	3	5	21	4	3	3	Finland	F627
2	26	7.4	7	5	13.3	76	1	0	0	1	1	2	1	5	21	4	3	3	Finland	F627
2	27	11.5	1	5	15.7	86	1	0	2	1	2	2	2	5	21	4	3	3	Finland	F627
2	28	9.8	1	5	13	68	1	1	2	1	3	2	2	5	21	4	3	3	Finland	F627
2	29	11.8	7	5	15.3	66	2	0	0	1	4	2	2	5	21	4	3	3	Finland	F627
2	30	15.2	7	5	15.9	96	1	1	1	1	5	2	3	5	21	4	3	3	Finland	F627
3	26	14.4	5	5	16.3	98	2	0	0	1	1	3	2	5	21	4	3	3	Finland	F627
3	27	8.8	7	5	14.4	69	2	1	1	1	2	3	2	5	21	4	3	3	Finland	F627
3	28	NA	NA	NA	NA	67	NA	NA	NA	1	3	3	NA	NA	21	4	0	2	Finland	F627
3	29	9.5	7	5	13.1	84	1	2	2	1	4	3	3	5	21	4	3	3	Finland	F627
3	30	8.8	7	5	14.5	93	2	0	1	1	5	3	1	5	21	4	3	3	Finland	F627
4	26	10.4	7	5	15.3	98	1	2	2	1	1	4	3	5	21	4	3	3	Finland	F627
4	27	13.5	5	5	16.4	108	2	0	1	1	2	4	3	5	21	4	3	3	Finland	F627
4	28	10.6	7	5	14.6	96	1	1	1	1	3	4	2	5	21	4	3	3	Finland	F627
4	29	12.3	1	5	15.9	109	1	0	0	1	4	4	4	5	21	4	3	3	Finland	F627
4	30	9.8	7	5	13.7	83	2	1	0	1	5	4	2	5	21	4	3	3	Finland	F627
5	26	13.5	1	5	16.8	105	1	0	0	1	1	5	2	7	21	4	3	3	Finland	F627
5	27	9.9	1	5	14.8	76	1	2	2	1	2	5	3	5	21	4	3	3	Finland	F627
5	28	8.9	1	5	14	85	1	1	1	1	3	5	3	5	21	4	3	3	Finland	F627
5	29	8.7	7	5	14.7	100	1	0	1	1	4	5	2	5	21	4	3	3	Finland	F627
5	30	11.5	7	5	15.3	69	2	0	0	1	5	5	2	5	21	4	3	3	Finland	F627
6	26	NA	1	NA	NA	64	1	0	NA	1	1	1	2	NA	22	8	0	3	Sweden	F627
6	27	NA	1	NA	NA	67	1	2	NA	1	2	1	3	NA	22	8	0	3	Sweden	F627
6	28	8.5	9	5	14.1	89	1	0	1	1	3	1	2	5	22	8	3	3	Sweden	F627
6	29	NA	7	NA	NA	85	1	1	NA	1	4	1	3	NA	22	8	0	3	Sweden	F627
6	30	10.6	1	5	15	96	2	0	1	1	5	1	2	5	22	8	3	3	Sweden	F627
7	26	8.3	7	5	11.2	84	1	1	0	1	1	2	2	5	22	8	3	3	Sweden	F627
7	27	NA	NA	NA	NA	84	NA	NA	NA	1	2	2	NA	NA	22	8	0	3	Sweden	F627
7	28	6.6	1	5	12.2	84	1	0	2	1	3	2	1	5	22	8	2	3	Sweden	F627
7	29	6.2	9	5	9.7	74	1	1	2	1	4	2	2	5	22	8	3	3	Sweden	F627
7	30	12.3	5	5	15.7	99	1	0	0	1	5	2	2	5	22	8	3	3	Sweden	F627
8	26	10.2	7	5	15.2	118	1	0	0	1	1	3	3	5	22	8	3	3	Sweden	F627
8	27	11.9	9	5	16.4	100	1	0	0	1	2	3	2	5	22	8	3	3	Sweden	F627
8	28	11.7	1	5	15.8	107	2	0	2	1	3	3	2	5	22	8	3	3	Sweden	F627
8	29	NA	1	NA	NA	75	1	1	NA	1	4	3	3	NA	22	8	0	3	Sweden	F627
8	30	6.5	1	5	9.7	78	1	1	4	1	5	3	3	5	22	8	2	3	Sweden	F627
9	26	10.4	1	5	15.7	96	1	1	0	1	1	4	2	5	22	8	3	3	Sweden	F627
9	27	NA	7	NA	NA	96	1	2	NA	1	2	4	4	NA	22	8	0	3	Sweden	F627
9	28	10.3	5	5	14.5	141	2	0	0	1	3	4	2	5	22	8	3	3	Sweden	F627
9	29	10.3	7	5	15.7	132	1	1	0	1	4	4	2	5	22	8	3	3	Sweden	F627
9	30	9.2	1	5	14.3	78	1	1	2	1	5	4	2	5	22	8	3	3	Sweden	F627
10	26	10.1	1	5	13.9	101	1	0	0	1	1	5	2	5	22	8	3	3	Sweden	F627
10	27	8.5	1	5	14.7	133	1	1	2	1	2	5	2	5	22	8	3	3	Sweden	F627
10	28	8.3	7	5	15.3	81	1	1	2	1	3	5	3	5	22	8	3	3	Sweden	F627
10	29	NA	1	NA	NA	72	1	0	NA	1	4	5	3	NA	22	8	0	3	Sweden	F627
10	30	7	9	5	10.1	51	1	1	0	1	5	5	3	5	22	8	3	3	Sweden	F627
11	26	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	NA	NA	23	3	0	0	Finland	F627
11	27	14.4	1	5	19.1	107	2	0	0	1	2	1	1	5	23	3	3	3	Finland	F627
11	28	12	9	5	19.8	108	2	1	1	1	3	1	2	5	23	3	3	3	Finland	F627
11	29	15.6	1	5	18.2	139	1	0	0	1	4	1	1	5	23	3	3	3	Finland	F627
11	30	11.2	7	5	17.9	79	1	0	0	1	5	1	2	5	23	3	3	3	Finland	F627
12	26	11.1	1	5	16.3	55	2	0	2	1	1	2	2	5	23	3	3	3	Finland	F627
12	27	10.6	1	5	16.8	109	1	0	1	1	2	2	2	5	23	3	3	3	Finland	F627
12	28	15.9	1	5	19.3	117	1	0	0	1	3	2	1	7	23	3	3	3	Finland	F627
